X,Y,Z,intensity,ring,dist
-0.49519,-0.601997,0.179961,100.0,14,0.49519041180610657
-0.485272,-0.58994,-0.0133336,100.0,7,0.48527234792709351
-0.466453,-0.56686,0.196702,100.0,15,0.46645280718803406
-0.500304,-0.606056,0.0137176,100.0,8,0.5003044605255127
-0.49217,-0.59599,0.040508,100.0,9,0.49217012524604797
-0.48737,-0.589758,0.0669356,100.0,10,0.48736992478370667
-0.481995,-0.582839,0.0928644,100.0,11,0.4819948673248291
-0.498441,-0.602726,-0.0960331,100.0,4,0.49844092130661011
-0.498624,-0.602733,0.123896,100.0,12,0.49862423539161682
-0.490322,-0.592487,-0.0672842,100.0,5,0.49032214283943176
-0.47449,-0.573153,0.144633,62.0,13,0.47449028491973877
-0.490454,-0.592225,-0.0402987,47.0,6,0.49045392870903015
-0.489726,-0.591347,0.177261,100.0,14,0.48972612619400024
-0.497534,-0.600562,-0.0136129,100.0,7,0.4975343644618988
-0.477058,-0.57564,0.200326,100.0,15,0.47705760598182678
-0.492086,-0.59209,0.0134384,47.0,8,0.49208635091781616
-0.489036,-0.588211,0.0400893,100.0,9,0.48903623223304749
-0.489323,-0.588138,0.0669356,100.0,10,0.4893229603767395
-0.518102,-0.622508,-0.128276,2.0,3,0.51810193061828613
-0.485195,-0.582763,0.0931082,100.0,11,0.48519521951675415
-0.496626,-0.596493,-0.0953018,100.0,4,0.49662649631500244
-0.495564,-0.595005,0.122645,42.0,12,0.49556350708007812
-0.497386,-0.596981,-0.0679815,100.0,5,0.49738568067550659
-0.481416,-0.577609,0.14616,100.0,13,0.48141619563102722
-0.484741,-0.581392,-0.0396707,37.0,6,0.48474115133285522
-0.495428,-0.59421,0.178611,100.0,14,0.49542820453643799
-0.487996,-0.585087,-0.0132987,100.0,7,0.48799574375152588
-0.48639,-0.582955,0.203432,100.0,15,0.48638966679573059
-0.501747,-0.599657,0.0136478,42.0,8,0.5017465353012085
-0.497498,-0.594157,0.0406127,100.0,9,0.49749770760536194
-0.483595,-0.577348,0.0658897,100.0,10,0.48359453678131104
-0.520163,-0.620786,-0.128276,2.0,3,0.52016317844390869
-0.494776,-0.590279,0.0945706,100.0,11,0.49477618932723999
-0.501257,-0.597798,-0.0957893,100.0,4,0.50125652551651001
-0.500176,-0.596299,0.12327,100.0,12,0.50017642974853516
-0.49168,-0.586169,-0.0669356,100.0,5,0.49167996644973755
-0.497211,-0.592552,0.150357,63.0,13,0.49721053242683411
-0.496939,-0.592019,-0.040508,43.0,6,0.49693915247917175
-0.49374,-0.587999,0.177261,100.0,14,0.49373996257781982
-0.487463,-0.580318,-0.0132289,100.0,7,0.48746269941329956
-0.475994,-0.566464,0.198255,100.0,15,0.47599360346794128
-0.498682,-0.591785,0.0135082,46.0,8,0.49868232011795044
-0.496993,-0.589363,0.0404034,100.0,9,0.49699342250823975
-0.483038,-0.572611,0.0655411,100.0,10,0.48303762078285217
-0.499396,-0.591792,-0.122645,2.0,3,0.4993956983089447
-0.498114,-0.590065,0.0948144,100.0,11,0.4981141984462738
-0.505902,-0.599078,-0.0962768,100.0,4,0.50590157508850098
-0.497156,-0.588513,0.122019,100.0,12,0.49715596437454224
-0.493723,-0.584449,-0.0669356,100.0,5,0.49372321367263794
-0.485337,-0.574318,0.14616,62.0,13,0.48533672094345093
-0.50416,-0.596382,-0.0409267,47.0,6,0.50416016578674316
-0.495789,-0.586272,0.177261,100.0,14,0.49578949809074402
-0.506275,-0.59846,-0.0136827,100.0,7,0.5062752366065979
-0.47672,-0.563324,0.197738,100.0,15,0.47672000527381897
-0.500745,-0.590041,0.0135082,45.0,8,0.50074505805969238
-0.508098,-0.598281,0.0411361,100.0,9,0.50809782743453979
-0.485033,-0.570921,0.0655411,100.0,10,0.48503342270851135
-0.491225,-0.578004,-0.120142,5.0,3,0.49122458696365356
-0.493742,-0.580761,0.0935957,100.0,11,0.49374181032180786
-0.515706,-0.606381,-0.0977392,100.0,4,0.51570600271224976
-0.506887,-0.595801,0.123896,100.0,12,0.50688737630844116
-0.495862,-0.582636,-0.0669356,100.0,5,0.49586188793182373
-0.483521,-0.568136,0.145015,56.0,13,0.48352116346359253
-0.494586,-0.580932,-0.0399847,45.0,6,0.49458643794059753
-0.505414,-0.59344,0.179961,100.0,14,0.50541412830352783
-0.499283,-0.586034,-0.0134384,100.0,7,0.49928313493728638
-0.474924,-0.557245,0.196185,100.0,15,0.47492426633834839
-0.5054,-0.591329,0.013578,42.0,8,0.50540024042129517
-0.50499,-0.590433,0.0407174,100.0,9,0.50499039888381958
-0.489714,-0.572167,0.0658897,100.0,10,0.48971381783485413
-0.504902,-0.589704,-0.122957,10.0,3,0.50490230321884155
-0.494475,-0.577526,0.0933519,100.0,11,0.49447500705718994
-0.507489,-0.592516,-0.0957893,100.0,4,0.50748914480209351
-0.508964,-0.594028,0.123896,100.0,12,0.50896388292312622
-0.500486,-0.583927,-0.0672842,100.0,5,0.50048589706420898
-0.495824,-0.578283,0.148068,61.0,13,0.49582350254058838
-0.494112,-0.576083,-0.0397753,43.0,6,0.49411165714263916
-0.50251,-0.585668,0.178161,100.0,14,0.50250983238220215
-0.509139,-0.593393,-0.0136478,100.0,7,0.50913864374160767
-0.499515,-0.581971,0.205502,100.0,15,0.49951457977294922
-0.510174,-0.592504,0.0136478,46.0,8,0.51017361879348755
-0.505847,-0.587065,0.0406127,100.0,9,0.50584733486175537
-0.493009,-0.571963,0.0660641,100.0,10,0.49300891160964966
-0.504378,-0.584946,-0.122332,17.0,3,0.50437790155410767
-0.499182,-0.578716,0.0938394,100.0,11,0.4991815984249115
-0.509657,-0.590652,-0.0957893,100.0,4,0.50965726375579834
-0.508556,-0.589168,0.12327,43.0,12,0.50855636596679688
-0.507831,-0.588121,-0.0679815,100.0,5,0.50783127546310425
-0.495273,-0.573577,0.147305,100.0,13,0.49527278542518616
-0.514398,-0.595515,-0.0412407,52.0,6,0.51439768075942993
-0.495632,-0.573588,0.175012,100.0,14,0.49563243985176086
-0.498233,-0.576395,-0.0132987,100.0,7,0.4982331395149231
-0.495326,-0.57283,0.202914,100.0,15,0.49532622098922729
-0.512239,-0.590719,0.0136478,46.0,8,0.51223862171173096
-0.503967,-0.58077,0.0402987,100.0,9,0.50396651029586792
-0.505553,-0.582187,0.0674585,100.0,10,0.50555264949798584
-0.507814,-0.584585,-0.122645,27.0,3,0.50781375169754028
-0.503802,-0.579967,0.0943269,100.0,11,0.50380229949951172
-0.51432,-0.591866,-0.0962768,100.0,4,0.51432007551193237
-0.51061,-0.587389,0.12327,100.0,12,0.51060968637466431
-0.504652,-0.580331,-0.0672842,100.0,5,0.50465154647827148
-0.505103,-0.580645,0.149594,100.0,13,0.50510305166244507
-0.504777,-0.580066,-0.0402987,41.0,6,0.50477689504623413
-0.505408,-0.580587,0.177711,100.0,14,0.50540840625762939
-0.512059,-0.588227,-0.0136129,100.0,7,0.51205885410308838
-0.496054,-0.56964,0.202397,100.0,15,0.49605420231819153
-0.511667,-0.585915,0.013578,45.0,8,0.51166683435440063
-0.511146,-0.585112,0.0407174,100.0,9,0.51114565134048462
-0.489122,-0.559507,0.0650182,100.0,10,0.48912203311920166
-0.505848,-0.578437,-0.121706,37.0,3,0.50584840774536133
-0.512359,-0.585675,0.0955456,100.0,11,0.5123589038848877
-0.518998,-0.593055,-0.0967643,100.0,4,0.51899755001068115
-0.508652,-0.581233,0.122332,100.0,12,0.50865209102630615
-0.501324,-0.572658,-0.066587,100.0,5,0.50132381916046143
-0.495385,-0.565674,0.14616,100.0,13,0.49538472294807434
-0.519859,-0.593412,-0.0413454,50.0,6,0.51985865831375122
-0.508615,-0.580373,0.178161,100.0,14,0.50861531496047974
-0.506099,-0.577502,-0.0134034,100.0,7,0.50609886646270752
-0.490299,-0.559276,0.199291,100.0,15,0.4902992844581604
-0.508326,-0.578208,0.0134384,45.0,8,0.50832569599151611
-0.5211,-0.592322,0.0413454,100.0,9,0.52110046148300171
-0.509504,-0.578733,0.0674585,100.0,10,0.50950378179550171
-0.518206,-0.588617,-0.124209,64.0,3,0.51820623874664307
-0.498554,-0.566096,0.0926207,100.0,11,0.49855440855026245
-0.523586,-0.59431,-0.0972517,100.0,4,0.52358567714691162
-0.522433,-0.592792,0.125148,100.0,12,0.52243256568908691
-0.512543,-0.581366,-0.0678072,100.0,5,0.51254284381866455
-0.498556,-0.565501,0.146541,58.0,13,0.49855619668960571
-0.498044,-0.564722,-0.0394613,43.0,6,0.49804434180259705
-0.513116,-0.581606,0.179061,100.0,14,0.51311564445495605
-0.52399,-0.593723,-0.0138223,100.0,7,0.52399015426635742
-0.496084,-0.561906,0.200844,100.0,15,0.49608424305915833
-0.512992,-0.579424,0.0135082,45.0,8,0.51299214363098145
-0.513893,-0.580035,0.0406127,100.0,9,0.51389342546463013
-0.50217,-0.566602,0.0662384,100.0,10,0.50216966867446899
-0.520258,-0.586805,-0.124209,71.0,3,0.52025777101516724
-0.49921,-0.562867,0.092377,100.0,11,0.49921008944511414
-0.520387,-0.586539,-0.0962768,100.0,4,0.52038747072219849
-0.524499,-0.590965,0.125148,100.0,12,0.52449864149093628
-0.513145,-0.578173,-0.0676329,100.0,5,0.51314538717269897
-0.499224,-0.562289,0.14616,59.0,13,0.49922356009483337
-0.515928,-0.5809,-0.0407174,54.0,6,0.51592808961868286
-0.509965,-0.573984,0.177261,100.0,14,0.50996536016464233
-0.518089,-0.582923,-0.0136129,100.0,7,0.51808875799179077
-0.50061,-0.563058,0.201879,100.0,15,0.5006098747253418
-0.520335,-0.583601,0.0136478,42.0,8,0.52033478021621704
-0.514585,-0.576747,0.040508,100.0,9,0.51458537578582764
-0.510778,-0.572278,0.0671099,100.0,10,0.51077789068222046
-0.515725,-0.577618,-0.122645,82.0,3,0.51572465896606445
-0.507784,-0.568524,0.0935957,100.0,11,0.50778377056121826
-0.522432,-0.584719,-0.0962768,100.0,4,0.52243173122406006
-0.523925,-0.586185,0.124522,100.0,12,0.52392542362213135
-0.519144,-0.580835,-0.0681558,100.0,5,0.51914358139038086
-0.507726,-0.567861,0.148068,100.0,13,0.50772631168365479
-0.507301,-0.567186,-0.03988,46.0,6,0.50730067491531372
-0.511966,-0.572201,0.177261,100.0,14,0.51196575164794922
-0.513452,-0.57366,-0.0134384,100.0,7,0.51345229148864746
-0.502572,-0.561307,0.201879,100.0,15,0.50257229804992676
-0.527713,-0.587732,0.0137874,46.0,8,0.52771252393722534
-0.527275,-0.586832,0.0413454,100.0,9,0.52727460861206055
-0.504781,-0.561601,0.0660641,100.0,10,0.50478100776672363
-0.526983,-0.586097,-0.124835,100.0,3,0.52698314189910889
-0.524368,-0.582983,0.0962768,100.0,11,0.52436786890029907
-0.527125,-0.585843,-0.0967643,100.0,4,0.52712500095367432
-0.515396,-0.572607,0.122019,100.0,12,0.5153961181640625
-0.522602,-0.580409,-0.0683301,100.0,5,0.52260226011276245
-0.517587,-0.574839,0.150357,100.0,13,0.51758748292922974
-0.513287,-0.569864,-0.040194,43.0,6,0.51328736543655396
-0.520482,-0.577649,0.179511,100.0,14,0.52048242092132568
-0.519468,-0.576321,-0.0135431,100.0,7,0.51946812868118286
-0.499354,-0.553811,0.199808,100.0,15,0.49935382604598999
-0.519032,-0.574021,0.0135082,47.0,8,0.5190315842628479
-0.52932,-0.584988,0.0413454,100.0,9,0.52931970357894897
-0.61395,-0.678281,-0.177834,1.0,2,0.61394971609115601
-0.510848,-0.564178,0.066587,100.0,10,0.51084810495376587
-0.515866,-0.56952,-0.121706,100.0,3,0.51586639881134033
-0.523734,-0.578207,0.0957893,100.0,11,0.52373421192169189
-0.526501,-0.581057,-0.0962768,100.0,4,0.52650099992752075
-0.520045,-0.573731,0.122645,100.0,12,0.52004522085189819
-0.513918,-0.566773,-0.0669356,100.0,5,0.51391828060150146
-0.515734,-0.568576,0.149213,100.0,13,0.51573371887207031
-0.530136,-0.584249,-0.0413454,47.0,6,0.53013604879379272
-0.530455,-0.584395,0.18221,100.0,14,0.53045457601547241
-0.516101,-0.568581,-0.0134034,100.0,7,0.51610052585601807
-0.501284,-0.552064,0.199808,57.0,15,0.50128394365310669
-0.515746,-0.566201,0.0133685,45.0,8,0.51574563980102539
-0.532704,-0.584613,0.0414501,100.0,9,0.532703697681427
-0.550186,-0.603587,-0.158753,1.0,2,0.55018550157546997
-0.512814,-0.562391,0.066587,100.0,10,0.51281416416168213
-0.523176,-0.573554,-0.122957,100.0,3,0.52317619323730469
-0.517822,-0.567485,0.0943269,100.0,11,0.51782166957855225
-0.53398,-0.584988,-0.0972517,100.0,4,0.53398030996322632
-0.527372,-0.577748,0.123896,100.0,12,0.52737164497375488
-0.519924,-0.56939,-0.0674585,100.0,5,0.51992398500442505
-0.504475,-0.552276,0.145396,59.0,13,0.50447458028793335
-0.51331,-0.561753,-0.03988,40.0,6,0.51331025362014771
-0.523288,-0.572471,0.179061,100.0,14,0.52328771352767944
-0.531574,-0.581536,-0.0137525,100.0,7,0.53157389163970947
-0.509726,-0.557439,0.202397,100.0,15,0.50972634553909302
-0.525729,-0.573331,0.013578,45.0,8,0.52572935819625854
-0.526639,-0.573921,0.040822,100.0,9,0.52663892507553101
-0.523081,-0.569844,-0.150357,2.0,2,0.52308148145675659
-0.514774,-0.560598,0.066587,100.0,10,0.5147741436958313
-0.526411,-0.573271,-0.12327,100.0,3,0.52641141414642334
-0.517015,-0.562841,0.0938394,100.0,11,0.51701498031616211
-0.530545,-0.577367,-0.0962768,100.0,4,0.5305446982383728
-0.532059,-0.578812,0.124522,100.0,12,0.53205883502960205
-0.525954,-0.571971,-0.0679815,100.0,5,0.52595418691635132
-0.511619,-0.556381,0.146923,59.0,13,0.51161861419677734
-0.523283,-0.568867,-0.040508,50.0,6,0.52328324317932129
-0.525183,-0.570733,0.179061,100.0,14,0.52518326044082642
-0.528183,-0.573792,-0.0136129,100.0,7,0.52818334102630615
-0.520829,-0.565605,0.20602,100.0,15,0.52082943916320801
-0.53858,-0.583245,0.0138572,100.0,8,0.53858041763305664
-0.527283,-0.570612,0.0407174,100.0,9,0.52728348970413208
-0.538292,-0.582525,-0.154174,1.0,2,0.53829222917556763
-0.519335,-0.561814,0.0669356,100.0,10,0.51933521032333374
-0.525727,-0.568529,-0.122645,100.0,3,0.5257270336151123
-0.524368,-0.566862,0.0948144,100.0,11,0.52436846494674683
-0.532557,-0.575512,-0.0962768,100.0,4,0.53255683183670044
-0.528708,-0.571153,0.12327,100.0,12,0.52870845794677734
-0.530555,-0.573148,-0.0683301,100.0,5,0.53055495023727417
-0.525563,-0.567556,0.150357,100.0,13,0.52556294202804565
-0.518479,-0.559711,-0.0399847,45.0,6,0.51847940683364868
-0.524523,-0.566037,0.178161,100.0,14,0.52452319860458374
-0.523386,-0.564612,-0.0134384,100.0,7,0.52338594198226929
-0.520173,-0.56095,0.204985,100.0,15,0.52017331123352051
-0.53789,-0.578433,0.0137874,100.0,8,0.53788959980010986
-0.533354,-0.573154,0.0410314,100.0,9,0.53335404396057129
-0.537648,-0.577768,-0.15341,6.0,2,0.53764766454696655
-0.518578,-0.557081,0.066587,100.0,10,0.51857811212539673
-0.533093,-0.572473,-0.123896,100.0,3,0.53309303522109985
-0.524991,-0.563575,0.0945706,100.0,11,0.52499091625213623
-0.534563,-0.573649,-0.0962768,100.0,4,0.53456252813339233
-0.530699,-0.569304,0.12327,100.0,12,0.53069877624511719
-0.529835,-0.568378,-0.0679815,100.0,5,0.52983516454696655
-0.523524,-0.561411,0.149213,100.0,13,0.52352404594421387
-0.535416,-0.573963,-0.0411361,43.0,6,0.53541624546051025
-0.530485,-0.568477,0.179511,100.0,14,0.53048455715179443
-0.522624,-0.559858,-0.0133685,100.0,7,0.52262437343597412
-0.516854,-0.553483,0.202914,100.0,15,0.51685422658920288
-0.534438,-0.570714,0.0136478,45.0,8,0.53443789482116699
-0.533986,-0.569832,0.0409267,100.0,9,0.53398585319519043
-0.542346,-0.578753,-0.154174,11.0,2,0.54234606027603149
-0.510981,-0.545092,0.0653668,100.0,10,0.51098108291625977
-0.533737,-0.569168,-0.123583,100.0,3,0.53373700380325317
-0.53782,-0.573321,0.0965205,100.0,11,0.53782004117965698
-0.539278,-0.574675,-0.0967643,100.0,4,0.53927832841873169
-0.538091,-0.573209,0.124522,100.0,12,0.53809088468551636
-0.526362,-0.560714,-0.0672842,100.0,5,0.52636152505874634
-0.518761,-0.552424,0.147305,100.0,13,0.51876091957092285
-0.534681,-0.569179,-0.0409267,43.0,6,0.53468143939971924
-0.536469,-0.570882,0.180861,100.0,14,0.53646910190582275
-0.530054,-0.563858,-0.0135082,100.0,7,0.53005403280258179
-0.514813,-0.547454,0.201361,100.0,15,0.51481270790100098
-0.533683,-0.565935,0.013578,46.0,8,0.53368294239044189
-0.545567,-0.578133,0.0416594,100.0,9,0.54556697607040405
-0.543015,-0.575429,-0.153792,15.0,2,0.54301548004150391
-0.526558,-0.557793,0.0671099,100.0,10,0.52655750513076782
-0.528939,-0.56012,-0.122019,100.0,3,0.52893924713134766
-0.528912,-0.559896,0.0945706,100.0,11,0.52891248464584351
-0.549462,-0.581446,-0.0982267,100.0,4,0.54946160316467285
-0.545516,-0.577069,0.125773,100.0,12,0.5455164909362793
-0.531053,-0.561769,-0.0676329,100.0,5,0.53105300664901733
-0.520686,-0.55061,0.147305,60.0,13,0.52068591117858887
-0.543528,-0.574564,-0.0414501,52.0,6,0.54352790117263794
-0.542477,-0.573252,0.18221,99.0,14,0.54247695207595825
-0.544392,-0.575075,-0.0138223,100.0,7,0.54439163208007812
-0.519377,-0.548459,0.202397,100.0,15,0.51937735080718994
-0.538409,-0.566968,0.0136478,43.0,8,0.53840935230255127
-0.535101,-0.563288,0.0407174,100.0,9,0.53510087728500366
-0.553135,-0.582069,-0.156082,22.0,2,0.5531352162361145
-0.528502,-0.555952,0.0671099,100.0,10,0.52850157022476196
-0.532252,-0.559702,-0.122332,100.0,3,0.53225237131118774
-0.530864,-0.558047,0.0945706,100.0,11,0.53086364269256592
-0.543277,-0.570896,-0.0967643,100.0,4,0.54327726364135742
-0.544704,-0.572395,0.125148,100.0,12,0.54470360279083252
-0.538506,-0.565684,-0.0683301,100.0,5,0.53850555419921875
-0.529374,-0.555898,0.149213,62.0,13,0.52937424182891846
-0.527621,-0.553863,-0.0400893,41.0,6,0.52762132883071899
-0.539097,-0.565712,0.180411,100.0,14,0.53909718990325928
-0.544916,-0.571818,-0.0137874,100.0,7,0.54491615295410156
-0.525192,-0.550928,0.203949,100.0,15,0.5251920223236084
-0.540286,-0.56518,0.0136478,48.0,8,0.54028642177581787
-0.535683,-0.559973,0.0406127,100.0,9,0.53568321466445923
-0.544305,-0.568787,-0.153029,32.0,2,0.54430466890335083
-0.529061,-0.552664,0.0669356,100.0,10,0.52906107902526855
-0.540936,-0.565069,-0.123896,100.0,3,0.54093551635742188
-0.532711,-0.556283,0.0945706,100.0,11,0.53271126747131348
-0.542421,-0.566225,-0.0962768,100.0,4,0.54242110252380371
-0.539865,-0.563359,0.123583,100.0,12,0.53986454010009766
-0.541856,-0.565239,-0.0685044,100.0,5,0.54185563325881958
-0.52578,-0.54847,0.147686,100.0,13,0.52578037977218628
-0.534985,-0.557877,-0.040508,43.0,6,0.53498464822769165
-0.542319,-0.565328,0.180861,100.0,14,0.54231923818588257
-0.542755,-0.565585,-0.0136827,100.0,7,0.54275494813919067
-0.532463,-0.554666,0.20602,100.0,15,0.53246349096298218
-0.556124,-0.577697,0.0139968,49.0,8,0.55612444877624512
-0.543177,-0.563854,0.0410314,100.0,9,0.54317730665206909
-0.539378,-0.559909,-0.151121,42.0,2,0.53937762975692749
-0.533656,-0.553776,0.0672842,100.0,10,0.53365594148635864
-0.547018,-0.567443,-0.124835,100.0,3,0.54701757431030273
-0.540162,-0.560136,0.0955456,100.0,11,0.54016172885894775
-0.549907,-0.570042,-0.0972517,100.0,4,0.5499071478843689
-0.543199,-0.562893,0.123896,42.0,12,0.54319947957992554
-0.545111,-0.564873,-0.0686787,100.0,5,0.54511070251464844
-0.539964,-0.559344,0.151121,100.0,13,0.53996366262435913
-0.550803,-0.570373,-0.0415548,50.0,6,0.55080294609069824
-0.548351,-0.567636,0.18221,100.0,14,0.54835104942321777
-0.539168,-0.557934,-0.0135431,100.0,7,0.53916764259338379
-0.52634,-0.54447,0.202914,100.0,15,0.52634018659591675
-0.547003,-0.564266,0.0137176,47.0,8,0.54700267314910889
-0.552095,-0.569122,0.0415548,100.0,9,0.55209547281265259
-0.549531,-0.566478,-0.15341,54.0,2,0.54953056573867798
-0.530036,-0.546191,0.066587,100.0,10,0.53003567457199097
-0.536612,-0.552774,-0.122019,100.0,3,0.53661161661148071
-0.546263,-0.562519,0.0962768,100.0,11,0.54626268148422241
-0.551893,-0.568119,-0.0972517,100.0,4,0.55189347267150879
-0.552044,-0.568076,0.12546,100.0,12,0.55204439163208008
-0.538748,-0.554394,-0.0676329,100.0,5,0.53874796628952026
-0.530965,-0.546194,0.148068,100.0,13,0.53096520900726318
-0.543043,-0.558424,-0.040822,45.0,6,0.54304343461990356
-0.544894,-0.560131,0.180411,100.0,14,0.54489380121231079
-0.552269,-0.567514,-0.0138223,100.0,7,0.55226892232894897
-0.522847,-0.537093,0.200844,100.0,15,0.52284723520278931
-0.540588,-0.553768,0.0135082,48.0,8,0.54058778285980225
-0.551287,-0.564334,0.0413454,100.0,9,0.55128747224807739
-0.559736,-0.572982,-0.1557,54.0,2,0.55973613262176514
-0.534724,-0.547187,0.0669356,100.0,10,0.53472399711608887
-0.5413,-0.553723,-0.122645,100.0,3,0.54129958152770996
-0.538507,-0.550674,0.0945706,100.0,11,0.53850740194320679
-0.55665,-0.569028,-0.0977392,100.0,4,0.55664956569671631
-0.555405,-0.567558,0.125773,100.0,12,0.55540543794631958
-0.543467,-0.555358,-0.0679815,100.0,5,0.54346674680709839
-0.523255,-0.534517,0.145396,100.0,13,0.52325481176376343
-0.556169,-0.567941,-0.0416594,52.0,6,0.55616873502731323
-0.553664,-0.565186,0.18266,100.0,14,0.55366438627243042
-0.552847,-0.564155,-0.0137874,100.0,7,0.55284678936004639
-0.535538,-0.546301,0.204985,100.0,15,0.53553777933120728
-0.550929,-0.560434,0.0137176,48.0,8,0.55092853307723999
-0.549052,-0.558135,0.0410314,100.0,9,0.54905205965042114
-0.56311,-0.572425,-0.156082,67.0,2,0.5631096363067627
-0.536631,-0.545318,0.0669356,100.0,10,0.53663063049316406
-0.546001,-0.554645,-0.12327,100.0,3,0.54600083827972412
-0.532069,-0.540305,0.0931082,100.0,11,0.53206932544708252
-0.557239,-0.565667,-0.0974955,100.0,4,0.55723917484283447
-0.560156,-0.56843,0.126399,100.0,12,0.56015640497207642
-0.550996,-0.559134,-0.0686787,100.0,5,0.55099600553512573
-0.545791,-0.553659,0.151121,63.0,13,0.5457913875579834
-0.542722,-0.550353,-0.040508,47.0,6,0.54272162914276123
-0.551528,-0.559088,0.181311,100.0,14,0.55152803659439087
-0.559026,-0.566491,-0.0138921,100.0,7,0.55902647972106934
-0.540156,-0.547178,0.20602,100.0,15,0.54015588760375977
-0.561322,-0.567034,0.013927,100.0,8,0.56132239103317261
-0.549591,-0.554796,0.0409267,100.0,9,0.5495913028717041
-0.556814,-0.562087,-0.153792,80.0,2,0.55681425333023071
-0.545543,-0.550517,0.0678072,100.0,10,0.54554307460784912
-0.547934,-0.552736,-0.12327,100.0,3,0.54793357849121094
-0.543737,-0.548311,0.0948144,100.0,11,0.54373657703399658
-0.553618,-0.558081,-0.0965205,100.0,4,0.55361843109130859
-0.557963,-0.562264,0.12546,100.0,12,0.55796289443969727
-0.555751,-0.560036,-0.0690273,100.0,5,0.5557512640953064
-0.547721,-0.551751,0.151121,100.0,13,0.54772067070007324
-0.53901,-0.542786,-0.0400893,40.0,6,0.53901004791259766
-0.553476,-0.557159,0.181311,100.0,14,0.55347633361816406
-0.546905,-0.550352,-0.0135431,100.0,7,0.5469050407409668
-0.550234,-0.553509,0.209126,100.0,15,0.55023437738418579
-0.563298,-0.565071,0.013927,100.0,8,0.56329846382141113
-0.602706,-0.604392,-0.197057,1.0,1,0.60270637273788452
-0.562809,-0.564186,0.0417641,100.0,9,0.56280899047851562
-0.560159,-0.56153,-0.154174,80.0,2,0.56015944480895996
-0.544647,-0.545789,0.0674585,100.0,10,0.54464679956436157
-0.559629,-0.560606,-0.12546,100.0,3,0.55962878465652466
-0.559674,-0.560456,0.0972517,100.0,11,0.55967402458190918
-0.559772,-0.560358,-0.0972517,100.0,4,0.55977189540863037
-0.551544,-0.551929,0.123583,42.0,12,0.55154430866241455
-0.550661,-0.551046,-0.0681558,100.0,5,0.55066114664077759
-0.553807,-0.554001,0.152266,100.0,13,0.55380713939666748
-0.562086,-0.562086,-0.0416594,48.0,6,0.56208568811416626
-0.552661,-0.552469,0.180411,100.0,14,0.55266141891479492
-0.55731,-0.556921,-0.0137525,100.0,7,0.55730974674224854
-0.541229,-0.540663,0.204985,100.0,15,0.541229248046875
-0.559601,-0.557456,0.0137874,48.0,8,0.55960065126419067
-0.566149,-0.563782,-0.18446,1.0,1,0.56614863872528076
-0.560529,-0.557991,0.0414501,100.0,9,0.56052851676940918
-0.564899,-0.562341,-0.154937,86.0,2,0.56489884853363037
-0.542312,-0.539668,0.0669356,100.0,10,0.54231184720993042
-0.561582,-0.55865,-0.12546,100.0,3,0.56158214807510376
-0.558812,-0.5557,0.0967643,100.0,11,0.55881190299987793
-0.568764,-0.565399,-0.0984704,100.0,4,0.56876373291015625
-0.563276,-0.559748,0.125773,100.0,12,0.56327569484710693
-0.552581,-0.54912,-0.0681558,100.0,5,0.55258113145828247
-0.551559,-0.547913,0.151121,100.0,13,0.55155932903289795
-0.554124,-0.550269,-0.0409267,39.0,6,0.55412387847900391
-0.564267,-0.560146,0.18356,100.0,14,0.56426739692687988
-0.55925,-0.554972,-0.0137525,100.0,7,0.55925041437149048
-0.538999,-0.534689,0.203432,100.0,15,0.53899872303009033
-0.561543,-0.555499,0.0137874,100.0,8,0.5615430474281311
-0.537629,-0.531657,-0.174562,1.0,1,0.53762900829315186
-0.575256,-0.568668,0.0423921,100.0,9,0.57525646686553955
-0.571047,-0.564507,-0.156082,91.0,2,0.57104712724685669
-0.548444,-0.541973,0.0674585,100.0,10,0.54844373464584351
-0.549476,-0.542803,-0.122332,100.0,3,0.54947572946548462
-0.553686,-0.546771,0.0955456,100.0,11,0.55368596315383911
-0.570734,-0.56341,-0.0984704,99.0,4,0.57073372602462769
-0.565226,-0.557778,0.125773,100.0,12,0.56522619724273682
-0.555913,-0.548587,-0.0683301,100.0,5,0.55591267347335815
-0.54089,-0.533576,0.147686,100.0,13,0.5408896803855896
-0.565996,-0.558148,-0.0416594,52.0,6,0.56599593162536621
-0.563444,-0.555437,0.18266,100.0,14,0.56344383955001831
-0.561184,-0.553016,-0.0137525,100.0,7,0.56118422746658325
-0.543614,-0.535515,0.204467,100.0,15,0.54361420869827271
-0.563479,-0.553536,0.0137874,100.0,8,0.56347864866256714
-0.550605,-0.5407,-0.178161,5.0,1,0.55060505867004395
-0.56156,-0.551266,0.0412407,100.0,9,0.56155979633331299
-0.573014,-0.56251,-0.156082,100.0,2,0.5730140209197998
-0.554598,-0.544242,0.0679815,100.0,10,0.55459839105606079
-0.559828,-0.549182,-0.124209,100.0,3,0.55982810258865356
-0.551339,-0.540666,0.0948144,100.0,11,0.55133908987045288
-0.564192,-0.553076,-0.097008,100.0,4,0.56419152021408081
-0.572813,-0.561332,0.127025,100.0,12,0.57281339168548584
-0.56067,-0.549432,-0.0686787,100.0,5,0.56067043542861938
-0.555371,-0.544049,0.151121,100.0,13,0.55537086725234985
-0.54939,-0.538003,-0.0402987,43.0,6,0.54938995838165283
